TruckID,Truck,ProjectID,Country,OperatorID,FirstName,LastName,Age,TotalOreMined,TotalWasted,Date
377,Truck 377-Dispatch,7,France,14957,Lacey,Shan,36,2181.5625,174.5250,2012-06-01T00:00:00.0000000
598,Truck 598-Dispatch,7,France,14957,Lacey,Shan,36,539.9900,43.1992,2013-06-16T00:00:00.0000000
313,Truck 313-Dispatch,10,United Kingdom,14991,Edwin,Zhao,29,3578.2700,286.2616,2011-07-19T00:00:00.0000000
572,Truck 572-Dispatch,10,United Kingdom,14991,Edwin,Zhao,29,742.3500,59.3880,2013-07-20T00:00:00.0000000
357,Truck 357-Dispatch,10,United Kingdom,14991,Edwin,Zhao,29,2319.9900,185.5992,2013-12-09T00:00:00.0000000
369,Truck 369-Dispatch,7,France,15004,Suzanne,Hu,31,2443.3500,195.4680,2012-06-27T00:00:00.0000000
592,Truck 592-Dispatch,7,France,15004,Suzanne,Hu,31,564.9900,45.1992,2013-08-04T00:00:00.0000000
338,Truck 338-Dispatch,4,United States,15006,Grace,Jackson,26,699.0982,55.9279,2011-12-02T00:00:00.0000000
359,Truck 359-Dispatch,4,United States,15006,Grace,Jackson,26,2294.9900,183.5992,2013-07-07T00:00:00.0000000
328,Truck 328-Dispatch,1,United States,15023,Juan,Watson,26,699.0982,55.9279,2011-12-15T00:00:00.0000000
359,Truck 359-Dispatch,1,United States,15023,Juan,Watson,26,2294.9900,183.5992,2013-07-26T00:00:00.0000000
358,Truck 358-Dispatch,9,Australia,15038,Cedric,Yang,26,2049.0982,163.9279,2012-10-24T00:00:00.0000000
581,Truck 581-Dispatch,9,Australia,15038,Cedric,Yang,26,1700.9900,136.0792,2013-08-26T00:00:00.0000000
352,Truck 352-Dispatch,9,Australia,15040,George,Lopez,28,2071.4196,165.7136,2012-10-21T00:00:00.0000000
581,Truck 581-Dispatch,9,Australia,15040,George,Lopez,28,1700.9900,136.0792,2013-08-25T00:00:00.0000000
314,Truck 314-Dispatch,8,Germany,15055,Patrick,Torres,45,3578.2700,286.2616,2011-11-30T00:00:00.0000000
592,Truck 592-Dispatch,8,Germany,15055,Patrick,Torres,45,564.9900,45.1992,2013-07-19T00:00:00.0000000
379,Truck 379-Dispatch,7,France,15072,Whitney,Subram,34,2181.5625,174.5250,2012-06-09T00:00:00.0000000
592,Truck 592-Dispatch,7,France,15072,Whitney,Subram,34,564.9900,45.1992,2013-09-23T00:00:00.0000000
312,Truck 312-Dispatch,10,United Kingdom,15089,Martin,Prasad,35,3578.2700,286.2616,2011-09-23T00:00:00.0000000
361,Truck 361-Dispatch,10,United Kingdom,15089,Martin,Prasad,35,2294.9900,183.5992,2013-12-12T00:00:00.0000000
312,Truck 312-Dispatch,10,United Kingdom,15106,Shannon,Navarro,39,3578.2700,286.2616,2011-09-25T00:00:00.0000000
355,Truck 355-Dispatch,10,United Kingdom,15106,Shannon,Navarro,39,2319.9900,185.5992,2013-07-19T00:00:00.0000000
563,Truck 563-Dispatch,10,United Kingdom,15106,Shannon,Navarro,39,2384.0700,190.7256,2013-08-14T00:00:00.0000000
356,Truck 356-Dispatch,9,Australia,15121,Brendan,Andersen,29,2071.4196,165.7136,2012-10-24T00:00:00.0000000
565,Truck 565-Dispatch,9,Australia,15121,Brendan,Andersen,29,742.3500,59.3880,2013-12-13T00:00:00.0000000
357,Truck 357-Dispatch,9,Australia,15121,Brendan,Andersen,29,2319.9900,185.5992,2013-09-06T00:00:00.0000000
325,Truck 325-Dispatch,4,United States,15155,Jamie,Harrison,63,782.9900,62.6392,2012-01-15T00:00:00.0000000
361,Truck 361-Dispatch,4,United States,15155,Jamie,Harrison,63,2294.9900,183.5992,2013-07-02T00:00:00.0000000
333,Truck 333-Dispatch,1,United States,15189,Kayla,Russell,25,782.9900,62.6392,2012-01-24T00:00:00.0000000
590,Truck 590-Dispatch,1,United States,15189,Kayla,Russell,25,769.4900,61.5592,2013-10-15T00:00:00.0000000
333,Truck 333-Dispatch,4,United States,15191,Andres,Kumar,30,782.9900,62.6392,2012-01-08T00:00:00.0000000
590,Truck 590-Dispatch,4,United States,15191,Andres,Kumar,30,769.4900,61.5592,2013-10-02T00:00:00.0000000
358,Truck 358-Dispatch,9,Australia,15208,Colleen,Luo,42,2049.0982,163.9279,2012-10-05T00:00:00.0000000
590,Truck 590-Dispatch,9,Australia,15208,Colleen,Luo,42,769.4900,61.5592,2013-09-14T00:00:00.0000000
356,Truck 356-Dispatch,9,Australia,15221,Troy,Arun,35,2071.4196,165.7136,2012-11-09T00:00:00.0000000
363,Truck 363-Dispatch,9,Australia,15221,Troy,Arun,35,2294.9900,183.5992,2013-10-22T00:00:00.0000000
352,Truck 352-Dispatch,9,Australia,15223,Ebony,Martin,35,2071.4196,165.7136,2012-11-04T00:00:00.0000000
361,Truck 361-Dispatch,9,Australia,15223,Ebony,Martin,35,2294.9900,183.5992,2013-10-09T00:00:00.0000000
354,Truck 354-Dispatch,9,Australia,15225,Yolanda,Bhat,45,2071.4196,165.7136,2012-10-29T00:00:00.0000000
363,Truck 363-Dispatch,9,Australia,15225,Yolanda,Bhat,45,2294.9900,183.5992,2013-10-24T00:00:00.0000000
343,Truck 343-Dispatch,4,United States,15255,Evan,Collins,27,782.9900,62.6392,2012-02-03T00:00:00.0000000
587,Truck 587-Dispatch,4,United States,15255,Evan,Collins,27,769.4900,61.5592,2013-11-06T00:00:00.0000000
343,Truck 343-Dispatch,4,United States,15289,Katelyn,Gray,27,782.9900,62.6392,2012-02-21T00:00:00.0000000
590,Truck 590-Dispatch,4,United States,15289,Katelyn,Gray,27,769.4900,61.5592,2013-10-30T00:00:00.0000000
587,Truck 587-Dispatch,6,Canada,15291,Julia,Alexander,28,769.4900,61.5592,2013-11-15T00:00:00.0000000
343,Truck 343-Dispatch,4,United States,15308,Christy,Lal,49,782.9900,62.6392,2012-03-09T00:00:00.0000000
587,Truck 587-Dispatch,4,United States,15308,Christy,Lal,49,769.4900,61.5592,2013-10-31T00:00:00.0000000
590,Truck 590-Dispatch,6,Canada,15323,Eduardo,Wilson,57,769.4900,61.5592,2013-11-20T00:00:00.0000000
339,Truck 339-Dispatch,1,United States,15325,Elijah,Hayes,51,782.9900,62.6392,2012-03-11T00:00:00.0000000
587,Truck 587-Dispatch,1,United States,15325,Elijah,Hayes,51,769.4900,61.5592,2013-11-13T00:00:00.0000000
323,Truck 323-Dispatch,4,United States,15338,Marie,Navarro,55,782.9900,62.6392,2012-04-14T00:00:00.0000000
589,Truck 589-Dispatch,4,United States,15338,Marie,Navarro,55,769.4900,61.5592,2013-11-09T00:00:00.0000000
587,Truck 587-Dispatch,4,United States,15342,Ashlee,Raji,54,769.4900,61.5592,2013-11-03T00:00:00.0000000
323,Truck 323-Dispatch,4,United States,15342,Ashlee,Raji,54,782.9900,62.6392,2012-04-15T00:00:00.0000000
370,Truck 370-Dispatch,8,Germany,15357,Craig,Navarro,44,2443.3500,195.4680,2012-01-09T00:00:00.0000000
574,Truck 574-Dispatch,8,Germany,15357,Craig,Navarro,44,2384.0700,190.7256,2013-03-30T00:00:00.0000000
353,Truck 353-Dispatch,8,Germany,15357,Craig,Navarro,44,2319.9900,185.5992,2013-07-15T00:00:00.0000000
323,Truck 323-Dispatch,1,United States,15372,Miguel,Alexander,43,782.9900,62.6392,2012-05-29T00:00:00.0000000
357,Truck 357-Dispatch,1,United States,15372,Miguel,Alexander,43,2319.9900,185.5992,2013-08-17T00:00:00.0000000
331,Truck 331-Dispatch,4,United States,15374,Donna,Kumar,70,782.9900,62.6392,2012-05-08T00:00:00.0000000
353,Truck 353-Dispatch,4,United States,15374,Donna,Kumar,70,2319.9900,185.5992,2013-08-21T00:00:00.0000000
323,Truck 323-Dispatch,4,United States,15389,Joan,King,43,782.9900,62.6392,2012-05-29T00:00:00.0000000
359,Truck 359-Dispatch,4,United States,15389,Joan,King,43,2294.9900,183.5992,2013-08-22T00:00:00.0000000
563,Truck 563-Dispatch,6,Canada,15391,Jordyn,Powell,44,2384.0700,190.7256,2013-11-02T00:00:00.0000000
353,Truck 353-Dispatch,6,Canada,15391,Jordyn,Powell,44,2319.9900,185.5992,2013-06-26T00:00:00.0000000
354,Truck 354-Dispatch,9,Australia,15425,Tina,Sai,55,2071.4196,165.7136,2012-11-12T00:00:00.0000000
580,Truck 580-Dispatch,9,Australia,15425,Tina,Sai,55,1700.9900,136.0792,2013-09-15T00:00:00.0000000
312,Truck 312-Dispatch,10,United Kingdom,15440,Jon,Pal,31,3578.2700,286.2616,2011-10-01T00:00:00.0000000
565,Truck 565-Dispatch,10,United Kingdom,15440,Jon,Pal,31,742.3500,59.3880,2013-09-24T00:00:00.0000000
361,Truck 361-Dispatch,10,United Kingdom,15440,Jon,Pal,31,2294.9900,183.5992,2013-12-25T00:00:00.0000000
368,Truck 368-Dispatch,7,France,15455,Denise,Raman,65,2443.3500,195.4680,2012-07-08T00:00:00.0000000
595,Truck 595-Dispatch,7,France,15455,Denise,Raman,65,564.9900,45.1992,2013-10-13T00:00:00.0000000
379,Truck 379-Dispatch,8,Germany,15457,Adriana,Martinez,64,2181.5625,174.5250,2011-12-31T00:00:00.0000000
594,Truck 594-Dispatch,8,Germany,15457,Adriana,Martinez,64,564.9900,45.1992,2013-09-17T00:00:00.0000000
321,Truck 321-Dispatch,1,United States,15472,Jennifer,Torres,30,782.9900,62.6392,2012-05-31T00:00:00.0000000
589,Truck 589-Dispatch,1,United States,15472,Jennifer,Torres,30,769.4900,61.5592,2013-12-16T00:00:00.0000000
337,Truck 337-Dispatch,4,United States,15474,Cameron,Lal,36,782.9900,62.6392,2012-06-20T00:00:00.0000000
589,Truck 589-Dispatch,4,United States,15474,Cameron,Lal,36,769.4900,61.5592,2013-12-12T00:00:00.0000000
325,Truck 325-Dispatch,1,United States,15489,Emily,Thompson,36,782.9900,62.6392,2012-07-06T00:00:00.0000000
590,Truck 590-Dispatch,1,United States,15489,Emily,Thompson,36,769.4900,61.5592,2013-12-03T00:00:00.0000000
343,Truck 343-Dispatch,5,United States,15491,Shannon,Li,31,782.9900,62.6392,2012-06-30T00:00:00.0000000
353,Truck 353-Dispatch,5,United States,15491,Shannon,Li,31,2319.9900,185.5992,2013-07-31T00:00:00.0000000
325,Truck 325-Dispatch,4,United States,15506,Evan,Sanders,28,782.9900,62.6392,2012-07-23T00:00:00.0000000
589,Truck 589-Dispatch,4,United States,15506,Evan,Sanders,28,769.4900,61.5592,2013-12-05T00:00:00.0000000
327,Truck 327-Dispatch,1,United States,15523,Jonathan,Yang,41,782.9900,62.6392,2012-08-07T00:00:00.0000000
587,Truck 587-Dispatch,1,United States,15523,Jonathan,Yang,41,769.4900,61.5592,2013-12-26T00:00:00.0000000
341,Truck 341-Dispatch,4,United States,15525,Marie,Gonzalez,35,782.9900,62.6392,2012-08-01T00:00:00.0000000
588,Truck 588-Dispatch,4,United States,15525,Marie,Gonzalez,35,769.4900,61.5592,2013-12-09T00:00:00.0000000
339,Truck 339-Dispatch,4,United States,15540,Randall,Ortega,37,782.9900,62.6392,2012-08-23T00:00:00.0000000
355,Truck 355-Dispatch,4,United States,15540,Randall,Ortega,37,2319.9900,185.5992,2013-09-28T00:00:00.0000000
337,Truck 337-Dispatch,4,United States,15542,Andrea,Baker,37,782.9900,62.6392,2012-08-20T00:00:00.0000000
357,Truck 357-Dispatch,4,United States,15542,Andrea,Baker,37,2319.9900,185.5992,2013-09-09T00:00:00.0000000
325,Truck 325-Dispatch,4,United States,15557,Nathaniel,Murphy,44,782.9900,62.6392,2012-09-05T00:00:00.0000000
596,Truck 596-Dispatch,4,United States,15557,Nathaniel,Murphy,44,539.9900,43.1992,2013-01-08T00:00:00.0000000
360,Truck 360-Dispatch,9,Australia,15576,Carly,Raje,34,2049.0982,163.9279,2012-11-23T00:00:00.0000000
361,Truck 361-Dispatch,9,Australia,15576,Carly,Raje,34,2294.9900,183.5992,2013-10-21T00:00:00.0000000
354,Truck 354-Dispatch,9,Australia,15589,Gilbert,He,36,2071.4196,165.7136,2012-11-26T00:00:00.0000000
359,Truck 359-Dispatch,9,Australia,15589,Gilbert,He,36,2294.9900,183.5992,2013-10-02T00:00:00.0000000
360,Truck 360-Dispatch,9,Australia,15591,Darren,Srini,35,2049.0982,163.9279,2012-11-01T00:00:00.0000000
359,Truck 359-Dispatch,9,Australia,15591,Darren,Srini,35,2294.9900,183.5992,2013-10-16T00:00:00.0000000
312,Truck 312-Dispatch,1,United States,12198,Noah,Scott,52,3578.2700,286.2616,2011-12-15T00:00:00.0000000
361,Truck 361-Dispatch,1,United States,12198,Noah,Scott,52,2294.9900,183.5992,2013-07-09T00:00:00.0000000
314,Truck 314-Dispatch,4,United States,12200,Rafael,Sharma,67,3578.2700,286.2616,2011-12-20T00:00:00.0000000
355,Truck 355-Dispatch,4,United States,12200,Rafael,Sharma,67,2319.9900,185.5992,2013-03-09T00:00:00.0000000
362,Truck 362-Dispatch,8,Germany,12213,Alejandro,Lal,36,2049.0982,163.9279,2012-05-09T00:00:00.0000000
353,Truck 353-Dispatch,8,Germany,12213,Alejandro,Lal,36,2319.9900,185.5992,2013-04-01T00:00:00.0000000
354,Truck 354-Dispatch,10,United Kingdom,12215,Karla,She,42,2071.4196,165.7136,2012-03-10T00:00:00.0000000
357,Truck 357-Dispatch,10,United Kingdom,12215,Karla,She,42,2319.9900,185.5992,2013-04-10T00:00:00.0000000
564,Truck 564-Dispatch,10,United Kingdom,12215,Karla,She,42,2384.0700,190.7256,2013-12-21T00:00:00.0000000
362,Truck 362-Dispatch,8,Germany,12230,Wesley,Zheng,49,2049.0982,163.9279,2012-06-20T00:00:00.0000000
359,Truck 359-Dispatch,8,Germany,12230,Wesley,Zheng,49,2294.9900,183.5992,2013-06-14T00:00:00.0000000
352,Truck 352-Dispatch,8,Germany,12232,Sean,Hernandez,50,2071.4196,165.7136,2012-06-03T00:00:00.0000000
363,Truck 363-Dispatch,8,Germany,12232,Sean,Hernandez,50,2294.9900,183.5992,2013-06-10T00:00:00.0000000
560,Truck 560-Dispatch,10,United Kingdom,12264,Bruce,Ashe,34,1214.8500,97.1880,2013-01-15T00:00:00.0000000
357,Truck 357-Dispatch,10,United Kingdom,12264,Bruce,Ashe,34,2319.9900,185.5992,2013-05-25T00:00:00.0000000
360,Truck 360-Dispatch,10,United Kingdom,12264,Bruce,Ashe,34,2049.0982,163.9279,2012-04-10T00:00:00.0000000
354,Truck 354-Dispatch,8,Germany,12266,Tiffany,Lin,40,2071.4196,165.7136,2012-06-16T00:00:00.0000000
361,Truck 361-Dispatch,8,Germany,12266,Tiffany,Lin,40,2294.9900,183.5992,2013-06-10T00:00:00.0000000
585,Truck 585-Dispatch,10,United Kingdom,12281,Janelle,Sanchez,29,742.3500,59.3880,2013-01-27T00:00:00.0000000
357,Truck 357-Dispatch,10,United Kingdom,12281,Janelle,Sanchez,29,2319.9900,185.5992,2013-04-03T00:00:00.0000000
362,Truck 362-Dispatch,10,United Kingdom,12281,Janelle,Sanchez,29,2049.0982,163.9279,2012-04-13T00:00:00.0000000
577,Truck 577-Dispatch,10,United Kingdom,12283,Todd,Zeng,30,1214.8500,97.1880,2013-01-29T00:00:00.0000000
359,Truck 359-Dispatch,10,United Kingdom,12283,Todd,Zeng,30,2294.9900,183.5992,2013-05-11T00:00:00.0000000
362,Truck 362-Dispatch,10,United Kingdom,12283,Todd,Zeng,30,2049.0982,163.9279,2012-03-30T00:00:00.0000000
356,Truck 356-Dispatch,8,Germany,12298,Crystal,Zeng,60,2071.4196,165.7136,2012-08-21T00:00:00.0000000
361,Truck 361-Dispatch,8,Germany,12298,Crystal,Zeng,60,2294.9900,183.5992,2013-04-11T00:00:00.0000000
382,Truck 382-Dispatch,8,Germany,12298,Crystal,Zeng,60,1120.4900,89.6392,2013-10-21T00:00:00.0000000
573,Truck 573-Dispatch,8,Germany,12298,Crystal,Zeng,60,2384.0700,190.7256,2013-12-11T00:00:00.0000000
311,Truck 311-Dispatch,7,France,12300,Adriana,Gonzalez,58,3578.2700,286.2616,2011-05-24T00:00:00.0000000
372,Truck 372-Dispatch,7,France,12300,Adriana,Gonzalez,58,2443.3500,195.4680,2013-01-20T00:00:00.0000000
561,Truck 561-Dispatch,7,France,12300,Adriana,Gonzalez,58,2384.0700,190.7256,2013-03-09T00:00:00.0000000
357,Truck 357-Dispatch,7,France,12300,Adriana,Gonzalez,58,2319.9900,185.5992,2013-05-19T00:00:00.0000000
574,Truck 574-Dispatch,7,France,12300,Adriana,Gonzalez,58,2384.0700,190.7256,2013-10-17T00:00:00.0000000
362,Truck 362-Dispatch,10,United Kingdom,12315,Ann,Rodriguez,51,2049.0982,163.9279,2012-06-26T00:00:00.0000000
575,Truck 575-Dispatch,10,United Kingdom,12315,Ann,Rodriguez,51,2384.0700,190.7256,2013-01-17T00:00:00.0000000
353,Truck 353-Dispatch,10,United Kingdom,12315,Ann,Rodriguez,51,2319.9900,185.5992,2013-03-14T00:00:00.0000000
352,Truck 352-Dispatch,10,United Kingdom,12317,Carl,She,51,2071.4196,165.7136,2012-06-25T00:00:00.0000000
359,Truck 359-Dispatch,10,United Kingdom,12317,Carl,She,51,2294.9900,183.5992,2013-03-24T00:00:00.0000000
574,Truck 574-Dispatch,10,United Kingdom,12317,Carl,She,51,2384.0700,190.7256,2013-03-04T00:00:00.0000000
354,Truck 354-Dispatch,8,Germany,12330,Preston,Raman,56,2071.4196,165.7136,2012-08-20T00:00:00.0000000
359,Truck 359-Dispatch,8,Germany,12330,Preston,Raman,56,2294.9900,183.5992,2013-04-17T00:00:00.0000000
390,Truck 390-Dispatch,8,Germany,12330,Preston,Raman,56,1120.4900,89.6392,2013-10-29T00:00:00.0000000
575,Truck 575-Dispatch,8,Germany,12330,Preston,Raman,56,2384.0700,190.7256,2013-12-24T00:00:00.0000000
313,Truck 313-Dispatch,7,France,12332,Andres,Nara,56,3578.2700,286.2616,2011-06-13T00:00:00.0000000
359,Truck 359-Dispatch,7,France,12332,Andres,Nara,56,2294.9900,183.5992,2013-06-24T00:00:00.0000000
376,Truck 376-Dispatch,7,France,12332,Andres,Nara,56,2443.3500,195.4680,2013-04-10T00:00:00.0000000
561,Truck 561-Dispatch,7,France,12332,Andres,Nara,56,2384.0700,190.7256,2013-05-25T00:00:00.0000000
360,Truck 360-Dispatch,9,Australia,12347,Summer,Madan,30,2049.0982,163.9279,2012-01-13T00:00:00.0000000
361,Truck 361-Dispatch,9,Australia,12347,Summer,Madan,30,2294.9900,183.5992,2013-04-04T00:00:00.0000000
562,Truck 562-Dispatch,9,Australia,12347,Summer,Madan,30,2384.0700,190.7256,2013-09-24T00:00:00.0000000
362,Truck 362-Dispatch,9,Australia,12349,Lacey,Yuan,30,2049.0982,163.9279,2011-12-29T00:00:00.0000000
361,Truck 361-Dispatch,9,Australia,12349,Lacey,Yuan,30,2294.9900,183.5992,2013-03-31T00:00:00.0000000
563,Truck 563-Dispatch,9,Australia,12349,Lacey,Yuan,30,2384.0700,190.7256,2013-09-01T00:00:00.0000000
313,Truck 313-Dispatch,1,United States,12364,Erin,Rogers,63,3578.2700,286.2616,2011-12-26T00:00:00.0000000
357,Truck 357-Dispatch,1,United States,12364,Erin,Rogers,63,2319.9900,185.5992,2013-03-31T00:00:00.0000000
352,Truck 352-Dispatch,10,United Kingdom,12381,Johnny,Lal,25,2071.4196,165.7136,2012-06-19T00:00:00.0000000
568,Truck 568-Dispatch,10,United Kingdom,12381,Johnny,Lal,25,742.3500,59.3880,2013-03-04T00:00:00.0000000
361,Truck 361-Dispatch,10,United Kingdom,12381,Johnny,Lal,25,2294.9900,183.5992,2013-04-18T00:00:00.0000000
310,Truck 310-Dispatch,7,France,12383,Albert,Gomez,32,3578.2700,286.2616,2011-05-31T00:00:00.0000000
357,Truck 357-Dispatch,7,France,12383,Albert,Gomez,32,2319.9900,185.5992,2013-08-08T00:00:00.0000000
312,Truck 312-Dispatch,7,France,12398,Ashley,Clark,33,3578.2700,286.2616,2011-06-17T00:00:00.0000000
357,Truck 357-Dispatch,7,France,12398,Ashley,Clark,33,2319.9900,185.5992,2013-03-12T00:00:00.0000000
606,Truck 606-Dispatch,7,France,12398,Ashley,Clark,33,539.9900,43.1992,2013-09-17T00:00:00.0000000
361,Truck 361-Dispatch,6,Canada,12447,Carson,Hayes,47,2294.9900,183.5992,2013-05-03T00:00:00.0000000
361,Truck 361-Dispatch,6,Canada,12449,Dylan,Brown,47,2294.9900,183.5992,2013-06-10T00:00:00.0000000
310,Truck 310-Dispatch,7,France,12464,Jared,Cook,37,3578.2700,286.2616,2011-07-23T00:00:00.0000000
355,Truck 355-Dispatch,7,France,12464,Jared,Cook,37,2319.9900,185.5992,2013-09-13T00:00:00.0000000
312,Truck 312-Dispatch,7,France,12483,Amanda,Perez,41,3578.2700,286.2616,2011-07-04T00:00:00.0000000
353,Truck 353-Dispatch,7,France,12483,Amanda,Perez,41,2319.9900,185.5992,2013-09-15T00:00:00.0000000
352,Truck 352-Dispatch,8,Germany,12500,Kathleen,Vazquez,26,2071.4196,165.7136,2012-09-01T00:00:00.0000000
357,Truck 357-Dispatch,8,Germany,12500,Kathleen,Vazquez,26,2319.9900,185.5992,2013-09-04T00:00:00.0000000
310,Truck 310-Dispatch,7,France,12547,Bradley,Nara,32,3578.2700,286.2616,2011-08-14T00:00:00.0000000
357,Truck 357-Dispatch,7,France,12547,Bradley,Nara,32,2319.9900,185.5992,2013-10-01T00:00:00.0000000
311,Truck 311-Dispatch,7,France,12549,Donna,Xie,50,3578.2700,286.2616,2011-08-18T00:00:00.0000000
359,Truck 359-Dispatch,7,France,12549,Donna,Xie,50,2294.9900,183.5992,2013-10-21T00:00:00.0000000
356,Truck 356-Dispatch,9,Australia,12581,Kristina,Fernandez,27,2071.4196,165.7136,2012-02-27T00:00:00.0000000
591,Truck 591-Dispatch,9,Australia,12581,Kristina,Fernandez,27,564.9900,45.1992,2013-10-17T00:00:00.0000000
356,Truck 356-Dispatch,9,Australia,12583,Tyrone,Ortega,28,2071.4196,165.7136,2012-02-28T00:00:00.0000000
595,Truck 595-Dispatch,9,Australia,12583,Tyrone,Ortega,28,564.9900,45.1992,2013-10-10T00:00:00.0000000
352,Truck 352-Dispatch,10,United Kingdom,12615,Nathan,Hill,25,2071.4196,165.7136,2012-08-10T00:00:00.0000000
353,Truck 353-Dispatch,10,United Kingdom,12615,Nathan,Hill,25,2319.9900,185.5992,2013-07-06T00:00:00.0000000
579,Truck 579-Dispatch,10,United Kingdom,12615,Nathan,Hill,25,1214.8500,97.1880,2013-10-20T00:00:00.0000000
311,Truck 311-Dispatch,7,France,12632,Bonnie,Nath,49,3578.2700,286.2616,2011-10-12T00:00:00.0000000
355,Truck 355-Dispatch,7,France,12632,Bonnie,Nath,49,2319.9900,185.5992,2013-06-12T00:00:00.0000000
576,Truck 576-Dispatch,7,France,12632,Bonnie,Nath,49,2384.0700,190.7256,2013-06-16T00:00:00.0000000
376,Truck 376-Dispatch,7,France,12632,Bonnie,Nath,49,2443.3500,195.4680,2013-05-01T00:00:00.0000000
356,Truck 356-Dispatch,10,United Kingdom,12634,Derrick,Ruiz,59,2071.4196,165.7136,2012-08-29T00:00:00.0000000
574,Truck 574-Dispatch,10,United Kingdom,12634,Derrick,Ruiz,59,2384.0700,190.7256,2013-03-06T00:00:00.0000000
363,Truck 363-Dispatch,10,United Kingdom,12634,Derrick,Ruiz,59,2294.9900,183.5992,2013-04-24T00:00:00.0000000
352,Truck 352-Dispatch,9,Australia,12668,Melissa,Patterson,29,2071.4196,165.7136,2012-02-10T00:00:00.0000000
359,Truck 359-Dispatch,9,Australia,12668,Melissa,Patterson,29,2294.9900,183.5992,2013-03-31T00:00:00.0000000
564,Truck 564-Dispatch,9,Australia,12668,Melissa,Patterson,29,2384.0700,190.7256,2013-09-19T00:00:00.0000000
360,Truck 360-Dispatch,9,Australia,12681,Christy,Chow,33,2049.0982,163.9279,2012-02-26T00:00:00.0000000
573,Truck 573-Dispatch,9,Australia,12681,Christy,Chow,33,2384.0700,190.7256,2013-09-18T00:00:00.0000000
353,Truck 353-Dispatch,9,Australia,12681,Christy,Chow,33,2319.9900,185.5992,2013-05-21T00:00:00.0000000
356,Truck 356-Dispatch,9,Australia,12683,Laura,Zhou,32,2071.4196,165.7136,2012-02-18T00:00:00.0000000
573,Truck 573-Dispatch,9,Australia,12683,Laura,Zhou,32,2384.0700,190.7256,2013-09-21T00:00:00.0000000
361,Truck 361-Dispatch,9,Australia,12683,Laura,Zhou,32,2294.9900,183.5992,2013-05-22T00:00:00.0000000
354,Truck 354-Dispatch,9,Australia,12698,Mohamed,Pal,29,2071.4196,165.7136,2012-03-13T00:00:00.0000000
361,Truck 361-Dispatch,9,Australia,12698,Mohamed,Pal,29,2294.9900,183.5992,2013-05-29T00:00:00.0000000
573,Truck 573-Dispatch,9,Australia,12698,Mohamed,Pal,29,2384.0700,190.7256,2013-09-29T00:00:00.0000000
356,Truck 356-Dispatch,9,Australia,12700,Mindy,Kumar,34,2071.4196,165.7136,2012-04-28T00:00:00.0000000
353,Truck 353-Dispatch,9,Australia,12700,Mindy,Kumar,34,2319.9900,185.5992,2013-05-16T00:00:00.0000000
564,Truck 564-Dispatch,9,Australia,12700,Mindy,Kumar,34,2384.0700,190.7256,2013-10-24T00:00:00.0000000
312,Truck 312-Dispatch,7,France,12717,Hannah,Wood,31,3578.2700,286.2616,2011-10-21T00:00:00.0000000
